(c) Die Bundeswahlleiterin, Wiesbaden 2025;;;;;;;;;;;;;;;;
Datenlizenz Deutschland – Namensnennung – Version 2.0 (https://www.govdata.de/dl-de/by-2-0);;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Ergebnisse nach Wahlkreisen;;;;;;;;;;;;;;;;
Status:;Vorläufig;;;;;;;;;;;;;;;
Stand:;24.02.2025;04:08;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Wahlart;Wahltag;Gebietsart;Gebietsnummer;Gebietsname;UegGebietsart;UegGebietsnummer;Gruppenart;Gruppenname;Gruppenreihenfolge;Stimme;Anzahl;Prozent;VorpAnzahl;VorpProzent;DiffProzent;DiffProzentPkt;Bemerkung;Gewählt
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;System-Gruppe;Ungültige;-2;1;798;0,388213;1041;0,522242;-23,342939;-0,134028;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;System-Gruppe;Ungültige;-2;2;464;0,225728;723;0,36271;-35,82296;-0,136981;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;System-Gruppe;Gültige;-1;1;204759;99,611787;198292;99,477758;3,261352;0,134028;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;System-Gruppe;Gültige;-1;2;205093;99,774272;198610;99,63729;3,264186;0,136981;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;CSU;1;1;88197;43,073565;77523;39,095374;13,768817;3,97819;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;CSU;1;2;80084;39,047652;64669;32,560798;23,836769;6,486854;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;SPD;2;1;27304;13,334701;30237;15,248724;-9,700036;-1,914023;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;SPD;2;2;26648;12,99313;34189;17,214138;-22,056802;-4,221008;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;GRÜNE;3;1;40043;19,556161;40475;20,411817;-1,067326;-0,855656;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;GRÜNE;3;2;35335;17,228769;36817;18,537334;-4,025314;-1,308565;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;FDP;4;1;8785;4,29041;18180;9,168297;-51,677668;-4,877888;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;FDP;4;2;12981;6,329324;28696;14,448416;-54,76373;-8,119093;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;AfD;5;1;22919;11,193159;9816;4,950275;133,486145;6,242883;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;AfD;5;2;24069;11,735652;10489;5,281204;129,468967;6,454447;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;FREIE WÄHLER;6;1;6077;2,967879;7791;3,929054;-21,999743;-0,961175;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;FREIE WÄHLER;6;2;4279;2,086371;7612;3,832637;-43,786127;-1,746266;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;Die Linke;7;1;8428;4,116058;3685;1,85837;128,710991;2,257688;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;Die Linke;7;2;10311;5,027475;4449;2,240068;131,759946;2,787407;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;dieBasis;8;1;;;2880;1,452404;;-1,452404;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;dieBasis;8;2;520;0,253544;2805;1,412316;-81,461676;-1,158772;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;Tierschutzpartei;9;1;3006;1,468067;2555;1,288504;17,651663;0,179564;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;Tierschutzpartei;9;2;1666;0,812314;2054;1,034188;-18,889971;-0,221873;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;Die PARTEI;10;1;;;1928;0,972303;;-0,972303;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;Die PARTEI;10;2;771;0,375927;1254;0,631388;-38,516746;-0,255461;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;ÖDP;11;1;;;2086;1,051984;;-1,051984;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;ÖDP;11;2;766;0,373489;1332;0,670661;-42,492492;-0,297172;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;BP;12;1;;;1136;0,572893;;-0,572893;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;BP;12;2;240;0,11702;719;0,362016;-66,620306;-0,244996;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;Volt;13;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;Volt;13;2;1822;0,888377;910;0,458184;100,21978;0,430193;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;PdH;14;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;PdH;14;2;161;0,078501;196;0,098686;-17,857143;-0,020185;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;MLPD;15;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;MLPD;15;2;25;0,01219;29;0,014601;-13,793103;-0,002412;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;BÜNDNIS DEUTSCHLAND;16;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;BÜNDNIS DEUTSCHLAND;16;2;147;0,071675;;;;;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;BSW;17;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;BSW;17;2;5268;2,568591;;;;;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;Bündnis C;18;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;Bündnis C;18;2;;;87;0,043804;;-0,043804;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;Team Todenhöfer;19;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;Team Todenhöfer;19;2;;;808;0,406827;;-0,406827;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;Verjüngungsforschung;20;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;Verjüngungsforschung;20;2;;;173;0,087105;;-0,087105;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;PIRATEN;21;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;Partei;PIRATEN;21;2;;;659;0,331806;;-0,331806;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;System-Gruppe;Übrige;1000;1;;;0;0;;0;;CSU
BT;23.02.2025;Wahlkreis;220;München-Land;LAND;09;System-Gruppe;Übrige;1000;2;;;663;0,33382;;-0,33382;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;System-Gruppe;Wahlberechtigte;-4;;238400;;237390;;0,42546;;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;System-Gruppe;Wählende;-3;;201569;84,550755;191410;80,631029;5,307455;3,919726;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;System-Gruppe;Ungültige;-2;1;954;0,473287;1346;0,703203;-29,123328;-0,229915;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;System-Gruppe;Ungültige;-2;2;658;0,326439;849;0,44355;-22,497055;-0,117111;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;System-Gruppe;Gültige;-1;1;200615;99,526713;190064;99,296797;5,551288;0,229915;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;System-Gruppe;Gültige;-1;2;200911;99,673561;190561;99,55645;5,431332;0,117111;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;CSU;1;1;82005;40,876804;68670;36,129935;19,41896;4,746869;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;CSU;1;2;75528;37,592765;59126;31,027335;27,740757;6,56543;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;SPD;2;1;17905;8,925055;22869;12,032263;-21,70624;-3,107207;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;SPD;2;2;19265;9,588823;27406;14,381747;-29,705174;-4,792924;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;GRÜNE;3;1;25185;12,553897;26183;13,775886;-3,811634;-1,221989;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;GRÜNE;3;2;25018;12,45228;25962;13,623984;-3,636084;-1,171704;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;FDP;4;1;5724;2,853226;17682;9,303182;-67,628096;-6,449956;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;FDP;4;2;9362;4,659775;23049;12,09534;-59,382186;-7,435565;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;AfD;5;1;36811;18,349077;15764;8,294048;133,513068;10,055028;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;AfD;5;2;39370;19,595741;16570;8,695378;137,598069;10,900363;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;FREIE WÄHLER;6;1;16019;7,984946;16869;8,875431;-5,038829;-0,890485;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;FREIE WÄHLER;6;2;9469;4,713032;18261;9,582758;-48,146323;-4,869726;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;Die Linke;7;1;9147;4,55948;4091;2,152433;123,588365;2,407047;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;Die Linke;7;2;10130;5,042034;4607;2,417599;119,882787;2,624435;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;dieBasis;8;1;2341;1,166912;9069;4,771551;-74,18679;-3,604639;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;dieBasis;8;2;1249;0,621668;6075;3,187956;-79,440329;-2,566287;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;Tierschutzpartei;9;1;2706;1,348852;;;;;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;Tierschutzpartei;9;2;1710;0,851123;1882;0,98761;-9,139214;-0,136487;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;Die PARTEI;10;1;;;2466;1,297458;;-1,297458;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;Die PARTEI;10;2;817;0,406648;1385;0,726801;-41,01083;-0,320154;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;ÖDP;11;1;;;3698;1,94566;;-1,94566;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;ÖDP;11;2;1000;0,497733;1633;0,856943;-38,763013;-0,359211;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;BP;12;1;;;2584;1,359542;;-1,359542;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;BP;12;2;479;0,238414;1737;0,911519;-72,423719;-0,673105;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;Volt;13;1;1891;0,942602;;;;;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;Volt;13;2;1001;0,498231;486;0,255036;105,967078;0,243194;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;PdH;14;1;350;0,174464;;;;;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;PdH;14;2;173;0,086108;162;0,085012;6,790123;0,001096;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;MLPD;15;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;MLPD;15;2;31;0,01543;17;0,008921;82,352941;0,006509;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;BÜNDNIS DEUTSCHLAND;16;1;531;0,264686;;;;;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;BÜNDNIS DEUTSCHLAND;16;2;292;0,145338;;;;;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;BSW;17;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;BSW;17;2;6017;2,994858;;;;;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;Bündnis C;18;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;Bündnis C;18;2;;;129;0,067695;;-0,067695;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;BüSo;19;1;;;119;0,06261;;-0,06261;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;BüSo;19;2;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;Team Todenhöfer;20;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;Team Todenhöfer;20;2;;;488;0,256086;;-0,256086;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;Verjüngungsforschung;21;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;Verjüngungsforschung;21;2;;;198;0,103904;;-0,103904;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;PIRATEN;22;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;Partei;PIRATEN;22;2;;;566;0,297018;;-0,297018;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;System-Gruppe;Übrige;1000;1;;;0;0;;0;;CSU
BT;23.02.2025;Wahlkreis;221;Rosenheim;LAND;09;System-Gruppe;Übrige;1000;2;;;822;0,431358;;-0,431358;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;System-Gruppe;Wahlberechtigte;-4;;165905;;166662;;-0,454213;;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;System-Gruppe;Wählende;-3;;141866;85,510382;136106;81,665887;4,231996;3,844496;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;System-Gruppe;Ungültige;-2;1;716;0,504702;1765;1,296783;-59,433428;-0,792082;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;System-Gruppe;Ungültige;-2;2;468;0,329889;750;0,551041;-37,6;-0,221152;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;System-Gruppe;Gültige;-1;1;141150;99,495298;134341;98,703217;5,068445;0,792082;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;System-Gruppe;Gültige;-1;2;141398;99,670111;135356;99,448959;4,463784;0,221152;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;CSU;1;1;65482;46,391782;55501;41,313523;17,98346;5,078259;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;CSU;1;2;59231;41,88956;46304;34,209049;27,917674;7,680511;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;SPD;2;1;10901;7,72299;15428;11,484208;-29,342753;-3,761218;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;SPD;2;2;12829;9,072971;18276;13,502172;-29,804115;-4,429201;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;GRÜNE;3;1;20820;14,750266;20829;15,504574;-0,043209;-0,754309;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;GRÜNE;3;2;17584;12,435819;18138;13,400219;-3,054361;-0,964399;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;FDP;4;1;4754;3,368048;11636;8,66154;-59,144036;-5,293492;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;FDP;4;2;7507;5,309127;17048;12,594935;-55,965509;-7,285807;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;AfD;5;1;23293;16,502303;;;;;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;AfD;5;2;24280;17,171389;10835;8,004817;124,088602;9,166572;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;FREIE WÄHLER;6;1;7225;5,118668;14146;10,52992;-48,925491;-5,411252;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;FREIE WÄHLER;6;2;6309;4,461874;12531;9,257809;-49,652861;-4,795935;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;Die Linke;7;1;4695;3,326249;2643;1,967382;77,639047;1,358867;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;Die Linke;7;2;5717;4,043197;2908;2,148409;96,595598;1,894789;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;dieBasis;8;1;;;5140;3,826084;;-3,826084;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;dieBasis;8;2;512;0,362098;2996;2,213422;-82,910547;-1,851324;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;Tierschutzpartei;9;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;Tierschutzpartei;9;2;930;0,657718;1265;0,934573;-26,482213;-0,276855;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;Die PARTEI;10;1;;;1949;1,450786;;-1,450786;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;Die PARTEI;10;2;539;0,381194;918;0,678212;-41,285403;-0,297018;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;ÖDP;11;1;1271;0,900461;2077;1,546066;-38,80597;-0,645605;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;ÖDP;11;2;597;0,422212;1076;0,794941;-44,516729;-0,372728;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;BP;12;1;1602;1,134963;4992;3,715917;-67,908654;-2,580954;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;BP;12;2;547;0,386851;1197;0,884335;-54,302423;-0,497483;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;Volt;13;1;1107;0,784272;;;;;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;Volt;13;2;766;0,541733;308;0,227548;148,701299;0,314185;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;PdH;14;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;PdH;14;2;62;0,043848;100;0,073879;-38;-0,030031;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;MLPD;15;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;MLPD;15;2;21;0,014852;26;0,019209;-19,230769;-0,004357;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;BÜNDNIS DEUTSCHLAND;16;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;BÜNDNIS DEUTSCHLAND;16;2;104;0,073551;;;;;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;BSW;17;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;BSW;17;2;3863;2,732005;;;;;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;Bündnis C;18;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;Bündnis C;18;2;;;49;0,036201;;-0,036201;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;Team Todenhöfer;19;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;Team Todenhöfer;19;2;;;323;0,23863;;-0,23863;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;Verjüngungsforschung;20;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;Verjüngungsforschung;20;2;;;129;0,095304;;-0,095304;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;PIRATEN;21;1;;;;;;;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;Partei;PIRATEN;21;2;;;398;0,294039;;-0,294039;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;System-Gruppe;Übrige;1000;1;;;0;0;;0;;CSU
BT;23.02.2025;Wahlkreis;222;Bad Tölz-Wolfratshausen – Miesbach;LAND;09;System-Gruppe;Übrige;1000;2;;;531;0,392299;;-0,392299;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;System-Gruppe;Wahlberechtigte;-4;;214841;;214828;;0,006051;;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;System-Gruppe;Wählende;-3;;188348;87,668555;180978;84,243209;4,072318;3,425346;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;System-Gruppe;Ungültige;-2;1;855;0,453947;1158;0,639857;-26,165803;-0,18591;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;System-Gruppe;Ungültige;-2;2;634;0,336611;714;0,394523;-11,204482;-0,057912;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;System-Gruppe;Gültige;-1;1;187493;99,546053;179820;99,360143;4,267045;0,18591;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;System-Gruppe;Gültige;-1;2;187714;99,663389;180264;99,605477;4,132827;0,057912;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;Partei;CSU;1;1;80382;42,872001;68617;38,158714;17,145897;4,713286;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;Partei;CSU;1;2;72605;38,678522;57906;32,122886;25,384243;6,555635;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;Partei;SPD;2;1;24165;12,888481;23985;13,338338;0,750469;-0,449857;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;Partei;SPD;2;2;21598;11,505801;28584;15,856743;-24,440246;-4,350942;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;Partei;GRÜNE;3;1;31338;16,714224;35809;19,913803;-12,485688;-3,199579;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;Partei;GRÜNE;3;2;31552;16,808549;32663;18,119536;-3,401402;-1,310987;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;Partei;FDP;4;1;6665;3,554799;16585;9,223112;-59,813084;-5,668313;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;Partei;FDP;4;2;10962;5,839735;23893;13,254449;-54,120454;-7,414714;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;Partei;AfD;5;1;24163;12,887414;10715;5,958737;125,5063;6,928678;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;Partei;AfD;5;2;25281;13,467829;11066;6,138774;128,456534;7,329054;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;Partei;FREIE WÄHLER;6;1;6061;3,232654;9035;5,024469;-32,916436;-1,791815;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;Partei;FREIE WÄHLER;6;2;5146;2,741404;9026;5,007101;-42,986927;-2,265696;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;Partei;Die Linke;7;1;6441;3,435328;3701;2,058169;74,034045;1,377159;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;Partei;Die Linke;7;2;9709;5,17223;4446;2,466383;118,376068;2,705847;;CSU
BT;23.02.2025;Wahlkreis;223;Starnberg – Landsberg am Lech;LAND;09;Partei;dieBasis;8;1;1521;0,81123;5365;2,983539;-71,649581;-2,172309;;CSU
